timestep,vehicle id,position,carbon emission,service rate
1357.0,truck1,-81163819#10,0.0,1.0
1357.0,truck2,-59254860#0,9573.799467477402,1.0
1358.0,truck0,-82905028#1,0.0,1.0
1358.0,truck1,-81163819#10,0.0,1.0
1358.0,truck2,-59254860#0,10521.267347322979,1.0
1359.0,truck0,-82905028#1,0.0,1.0
1359.0,truck1,-81163819#10,0.0,1.0
1359.0,truck2,-59254860#0,17174.751641616476,1.0
1360.0,truck0,-82905028#1,0.0,1.0
1360.0,truck1,-81163819#10,0.0,1.0
1360.0,truck2,-59254860#0,0.0,1.0
1361.0,truck0,-82905028#1,0.0,1.0
1361.0,truck1,-81163819#10,0.0,1.0
1361.0,truck2,-59254860#0,0.0,1.0
1362.0,truck0,-82905028#1,0.0,1.0
1362.0,truck1,-81163819#10,0.0,1.0
1362.0,truck2,-59254860#0,0.0,1.0
1363.0,truck0,-82905028#1,0.0,1.0
1363.0,truck1,-81163819#10,0.0,1.0
1363.0,truck2,-59254860#0,0.0,1.0
1364.0,truck0,-82905028#1,0.0,1.0
1364.0,truck1,-81163819#10,0.0,1.0
1364.0,truck2,-59254860#0,7041.122587195694,1.0
1365.0,truck0,-82905028#1,0.0,1.0
1365.0,truck1,-81163819#10,0.0,1.0
1365.0,truck2,-59254860#0,7384.02888223108,1.0
1366.0,truck0,-82905028#1,0.0,1.0
1366.0,truck1,-81163819#10,0.0,1.0
1366.0,truck2,-59254860#0,7381.150735912182,1.0
1367.0,truck0,-82905028#1,0.0,1.0
1367.0,truck1,-81163819#10,0.0,1.0
1367.0,truck2,-59254860#0,7380.71082242634,1.0
1368.0,truck0,-82905028#1,0.0,1.0
1368.0,truck1,-81163819#10,0.0,1.0
1368.0,truck2,-59254860#0,7380.555555555556,1.0
1369.0,truck0,-82905028#1,0.0,1.0
1369.0,truck1,-81163819#10,0.0,1.0
1369.0,truck2,-59254860#0,7380.555555555556,1.0
1370.0,truck0,-82905028#1,0.0,1.0
1370.0,truck1,-81163819#10,0.0,1.0
1370.0,truck2,-59254860#0,7380.555555555556,1.0
1371.0,truck0,-82905028#1,0.0,1.0
1371.0,truck1,-81163819#10,0.0,1.0
1371.0,truck2,-59254860#0,7380.555555555556,1.0
1372.0,truck0,-82905028#1,0.0,1.0
1372.0,truck1,-81163819#10,0.0,1.0
1372.0,truck2,-59254860#0,7380.555555555556,1.0
1373.0,truck0,-82905028#1,0.0,1.0
1373.0,truck1,-81163819#10,0.0,1.0
1373.0,truck2,-59254860#0,7380.555555555556,1.0
1374.0,truck0,-82905028#1,0.0,1.0
1374.0,truck1,-81163819#10,0.0,1.0
1374.0,truck2,-59254860#0,7380.555555555556,1.0
1375.0,truck0,-82905028#1,0.0,1.0
1375.0,truck1,-81163819#10,0.0,1.0
1375.0,truck2,-59254860#0,7380.555555555556,1.0
1376.0,truck0,-82905028#1,0.0,1.0
1376.0,truck1,-81163819#10,0.0,1.0
1376.0,truck2,-59254860#0,7380.555555555556,1.0
1377.0,truck0,-82905028#1,0.0,1.0
1377.0,truck1,-81163819#10,0.0,1.0
1377.0,truck2,-59254860#0,7380.555555555556,1.0
1378.0,truck0,-82905028#1,0.0,1.0
1378.0,truck1,-81163819#10,0.0,1.0
1378.0,truck2,-59254860#0,7380.555555555556,1.0
1379.0,truck0,-82905028#1,0.0,1.0
1379.0,truck1,-81163819#10,0.0,1.0
1379.0,truck2,-59254860#0,7380.555555555556,1.0
1380.0,truck0,-82905028#1,0.0,1.0
1380.0,truck1,-81163819#10,0.0,1.0
1380.0,truck2,-59254860#0,7380.555555555556,1.0
1381.0,truck0,-82905028#1,0.0,1.0
1381.0,truck1,-81163819#10,0.0,1.0
1381.0,truck2,-59254860#0,7380.555555555556,1.0
1382.0,truck0,-82905028#1,0.0,1.0
1382.0,truck1,-81163819#10,0.0,1.0
1382.0,truck2,-59254860#0,7380.555555555556,1.0
1383.0,truck0,-82905028#1,0.0,1.0
1383.0,truck1,-81163819#10,0.0,1.0
1383.0,truck2,-59254860#0,7380.555555555556,1.0
1384.0,truck0,-82905028#1,0.0,1.0
1384.0,truck1,-81163819#10,0.0,1.0
1384.0,truck2,-59254860#0,7380.555555555556,1.0
1385.0,truck0,-82905028#1,0.0,1.0
1385.0,truck1,-81163819#10,0.0,1.0
1385.0,truck2,:cluster_3661887162_734841978_8707923260_8707923261_1,11283.002848149798,1.0
1386.0,truck0,-82905028#1,0.0,1.0
1386.0,truck1,-81163819#10,0.0,1.0
1386.0,truck2,:cluster_3661887162_734841978_8707923260_8707923261_1,14443.244441735194,1.0
1387.0,truck0,-82905028#1,0.0,1.0
1387.0,truck1,-81163819#10,0.0,1.0
1387.0,truck2,:cluster_3661887162_734841978_8707923260_8707923261_1,16629.849374344863,1.0
1388.0,truck0,-82905028#1,0.0,1.0
1388.0,truck1,-81163819#10,0.0,1.0
1388.0,truck2,:cluster_3661887162_734841978_8707923260_8707923261_1,17803.837762346524,1.0
1389.0,truck0,-82905028#1,0.0,1.0
1389.0,truck1,-81163819#10,0.0,1.0
1389.0,truck2,:cluster_3661887162_734841978_8707923260_8707923261_1,23877.526456885218,1.0
1390.0,truck0,-82905028#1,0.0,1.0
1390.0,truck1,-81163819#10,0.0,1.0
1390.0,truck2,:cluster_3661887162_734841978_8707923260_8707923261_1,20422.095682842188,1.0
1391.0,truck0,-82905028#1,0.0,1.0
1391.0,truck1,-81163819#10,0.0,1.0
1391.0,truck2,:cluster_3661887162_734841978_8707923260_8707923261_1,26637.871349520068,1.0
1392.0,truck0,-82905028#1,0.0,1.0
1392.0,truck1,-81163819#10,0.0,1.0
1392.0,truck2,-509710161#5,23762.72448478074,1.0
1393.0,truck0,-82905028#1,0.0,1.0
1393.0,truck1,-81163819#10,0.0,1.0
1393.0,truck2,:6556775280_0,30771.849759310295,1.0
1394.0,truck0,-82905028#1,0.0,1.0
1394.0,truck1,-81163819#10,0.0,1.0
1394.0,truck2,-509710161#4,26115.851966673075,1.0
1395.0,truck0,-82905028#1,0.0,1.0
1395.0,truck1,-81163819#10,0.0,1.0
1395.0,truck2,-509710161#4,41572.93107223909,1.0
1396.0,truck0,-82905028#1,0.0,1.0
1396.0,truck1,-81163819#10,0.0,1.0
1396.0,truck2,-509710161#4,43424.97112288148,1.0
1397.0,truck0,-82905028#1,0.0,1.0
1397.0,truck1,-81163819#10,0.0,1.0
1397.0,truck2,-509710161#4,47363.48014975249,1.0
1398.0,truck0,-82905028#1,0.0,1.0
1398.0,truck1,-81163819#10,0.0,1.0
1398.0,truck2,-509710161#3,24058.62537349104,1.0
1399.0,truck0,-82905028#1,0.0,1.0
1399.0,truck1,-81163819#10,0.0,1.0
1399.0,truck2,-509710161#3,30584.57862594423,1.0
1400.0,truck0,-82905028#1,0.0,1.0
1400.0,truck1,-81163819#10,0.0,1.0
1400.0,truck2,-509710161#3,0.0,1.0
1401.0,truck0,-82905028#1,0.0,1.0
1401.0,truck1,-81163819#10,0.0,1.0
1401.0,truck2,-509710161#3,11167.123450242636,1.0
1402.0,truck0,-82905028#1,0.0,1.0
1402.0,truck1,-81163819#10,0.0,1.0
1402.0,truck2,-509710161#3,12713.974436160031,1.0
1403.0,truck0,-82905028#1,0.0,1.0
1403.0,truck1,-81163819#10,0.0,1.0
1403.0,truck2,-509710161#3,29786.708143097236,1.0
1404.0,truck0,-82905028#1,0.0,1.0
1404.0,truck1,-81163819#10,0.0,1.0
1404.0,truck2,-509710161#3,0.0,1.0
1405.0,truck0,-82905028#1,0.0,1.0
1405.0,truck1,-81163819#10,0.0,1.0
1405.0,truck2,-509710161#3,26413.714857999286,1.0
1406.0,truck0,-82905028#1,0.0,1.0
1406.0,truck1,-81163819#10,0.0,1.0
1406.0,truck2,-509710161#3,0.0,1.0
1407.0,truck0,-82905028#1,0.0,1.0
1407.0,truck1,-81163819#10,0.0,1.0
1407.0,truck2,-509710161#3,11042.359282195359,1.0
1408.0,truck0,-82905028#1,0.0,1.0
1408.0,truck1,-81163819#10,0.0,1.0
1408.0,truck2,-509710161#2,20344.58626275013,1.0
1409.0,truck0,-82905028#1,0.0,1.0
1409.0,truck1,-81163819#10,0.0,1.0
1409.0,truck2,-509710161#2,23656.571546507006,1.0
1410.0,truck0,-82905028#1,0.0,1.0
1410.0,truck1,-81163819#10,0.0,1.0
1410.0,truck2,:6556775284_0,0.0,1.0
1411.0,truck0,-82905028#1,0.0,1.0
1411.0,truck1,-81163819#10,0.0,1.0
1411.0,truck2,-509710161#1,27596.782311407165,1.0
1412.0,truck0,-82905028#1,0.0,1.0
1412.0,truck1,-81163819#10,0.0,1.0
1412.0,truck2,-509710161#1,16565.87105867421,1.0
1413.0,truck0,-82905028#1,0.0,1.0
1413.0,truck1,-81163819#10,0.0,1.0
1413.0,truck2,-509710161#1,0.0,1.0
1414.0,truck0,-82905028#1,0.0,1.0
1414.0,truck1,-81163819#10,0.0,1.0
1414.0,truck2,-509710161#1,18833.978089606873,1.0
1415.0,truck0,-82905028#1,0.0,1.0
1415.0,truck1,-81163819#10,0.0,1.0
1415.0,truck2,-509710161#1,9613.719165243972,1.0
1416.0,truck0,-82905028#1,0.0,1.0
1416.0,truck1,-81163819#10,0.0,1.0
1416.0,truck2,-509710161#1,21382.60762851492,1.0
1417.0,truck0,-82905028#1,0.0,1.0
1417.0,truck1,-81163819#10,0.0,1.0
1417.0,truck2,-509710161#1,0.0,1.0
1418.0,truck0,-82905028#1,0.0,1.0
1418.0,truck1,-81163819#10,0.0,1.0
1418.0,truck2,-509710161#1,0.0,1.0
1419.0,truck0,-82905028#1,0.0,1.0
1419.0,truck1,-81163819#10,0.0,1.0
1419.0,truck2,-509710161#1,0.0,1.0
1420.0,truck0,-82905028#1,0.0,1.0
1420.0,truck1,-81163819#10,0.0,1.0
1420.0,truck2,-509710161#1,0.0,1.0
1421.0,truck0,-82905028#1,0.0,1.0
1421.0,truck1,-81163819#10,0.0,1.0
1421.0,truck2,-509710161#1,6795.032658790337,1.0
1422.0,truck0,-82905028#1,0.0,1.0
1422.0,truck1,-81163819#10,0.0,1.0
1422.0,truck2,-509710161#1,7389.931215738417,1.0
1423.0,truck0,-82905028#1,0.0,1.0
1423.0,truck1,-81163819#10,0.0,1.0
1423.0,truck2,-509710161#1,7381.36308276225,1.0
1424.0,truck0,-82905028#1,7380.555555555556,1.0
1424.0,truck1,-81163819#10,0.0,1.0
1424.0,truck2,-509710161#1,7381.151626202762,1.0
1425.0,truck0,-82905028#1,8727.283191440594,1.0
1425.0,truck1,-81163819#10,0.0,1.0
1425.0,truck2,-509710161#1,7380.756991904294,1.0
1426.0,truck0,-82905028#1,10276.161062177485,1.0
1426.0,truck1,-81163819#10,0.0,1.0
1426.0,truck2,-509710161#1,7380.555555555556,1.0
1427.0,truck0,-82905028#1,15247.417569516412,1.0
1427.0,truck1,-81163819#10,0.0,1.0
1427.0,truck2,-509710161#1,7380.555555555556,1.0
1428.0,truck0,-82905028#1,14509.913850916313,1.0
1428.0,truck1,-81163819#10,0.0,1.0
1428.0,truck2,-509710161#1,7380.6242197191195,1.0
1429.0,truck0,-82905028#1,18257.76601957471,1.0
1429.0,truck1,-81163819#10,0.0,1.0
1429.0,truck2,-509710161#1,7380.555555555556,1.0
1430.0,truck0,-82905028#1,17897.31695067572,1.0
1430.0,truck1,-81163819#10,0.0,1.0
1430.0,truck2,-509710161#1,7380.555555555556,1.0
1431.0,truck0,-82905028#1,21140.801956439005,1.0
1431.0,truck1,-81163819#10,0.0,1.0
1431.0,truck2,-509710161#1,7380.555555555556,1.0
1432.0,truck0,-82905028#1,27185.7573995265,1.0
1432.0,truck1,-81163819#10,0.0,1.0
1432.0,truck2,-509710161#1,7380.555555555556,1.0
1433.0,truck0,:6550944899_1,23149.33509353042,1.0
1433.0,truck1,-81163819#10,0.0,1.0
1433.0,truck2,:cluster_4920517257_6544325123_6544325126_6544325128_#1more_2,9992.757247226014,1.0
1434.0,truck0,:6396441888_0,0.0,1.0
1434.0,truck1,-81163819#10,0.0,1.0
1434.0,truck2,:cluster_4920517257_6544325123_6544325126_6544325128_#1more_2,11904.560172168529,1.0
1435.0,truck0,682918014#5,13082.703022010352,1.0
1435.0,truck1,-81163819#10,0.0,1.0
1435.0,truck2,:cluster_4920517257_6544325123_6544325126_6544325128_#1more_2,11509.751193738855,1.0
1436.0,truck0,682918014#5,29710.912151177683,1.0
1436.0,truck1,-81163819#10,0.0,1.0
1436.0,truck2,:cluster_4920517257_6544325123_6544325126_6544325128_#1more_2,5790.397864391118,1.0
1437.0,truck0,682918014#5,25250.478487970744,1.0
1437.0,truck1,-81163819#10,0.0,1.0
1437.0,truck2,:cluster_4920517257_6544325123_6544325126_6544325128_#1more_2,7364.439376603207,1.0
1438.0,truck0,682918014#5,31908.495398215895,1.0
1438.0,truck1,-81163819#10,0.0,1.0
1438.0,truck2,:cluster_4920517257_6544325123_6544325126_6544325128_#1more_2,7394.23238607715,1.0
1439.0,truck0,682918014#5,37783.127241279995,1.0
1439.0,truck1,-81163819#10,0.0,1.0
1439.0,truck2,:cluster_4920517257_6544325123_6544325126_6544325128_#1more_2,7382.708066877986,1.0
1440.0,truck0,682918014#5,28016.934385023786,1.0
1440.0,truck1,-81163819#10,0.0,1.0
1440.0,truck2,:cluster_4920517257_6544325123_6544325126_6544325128_#1more_19,8629.330131720477,1.0
1441.0,truck0,:6396441886_0,45772.38180861661,1.0
1441.0,truck1,-81163819#10,0.0,1.0
1441.0,truck2,:cluster_4920517257_6544325123_6544325126_6544325128_#1more_19,11719.192537835637,1.0
1442.0,truck0,:6396441886_0,36077.31770719834,1.0
1442.0,truck1,-81163819#10,0.0,1.0
1442.0,truck2,:cluster_4920517257_6544325123_6544325126_6544325128_#1more_19,12265.84668203633,1.0
1443.0,truck0,682918014#6,0.0,1.0
1443.0,truck1,-81163819#10,0.0,1.0
1443.0,truck2,:cluster_4920517257_6544325123_6544325126_6544325128_#1more_19,15263.899271760904,1.0
1444.0,truck0,:6396440579_3,0.0,1.0
1444.0,truck1,-81163819#10,0.0,1.0
1444.0,truck2,:cluster_4920517257_6544325123_6544325126_6544325128_#1more_19,16819.985542084476,1.0
1445.0,truck0,:6396440579_3,0.0,1.0
1445.0,truck1,-81163819#10,0.0,1.0
1445.0,truck2,:cluster_4920517257_6544325123_6544325126_6544325128_#1more_19,20651.59507920164,1.0
1446.0,truck0,:3251003321_4,23363.040829506142,1.0
1446.0,truck1,-81163819#10,0.0,1.0
1446.0,truck2,:cluster_4920517257_6544325123_6544325126_6544325128_#1more_19,21979.38865536747,1.0
1447.0,truck0,:3251003321_4,22505.960333561503,1.0
1447.0,truck1,-81163819#10,0.0,1.0
1447.0,truck2,:cluster_4920517257_6544325123_6544325126_6544325128_#1more_19,0.0,1.0
1448.0,truck0,-682918006#1,15346.410668984523,1.0
1448.0,truck1,-81163819#10,0.0,1.0
1448.0,truck2,-685069351#5,17046.35411226265,1.0
1449.0,truck0,:3822160167_9,25267.895865933955,1.0
1449.0,truck1,-81163819#10,0.0,1.0
1449.0,truck2,-685069351#5,23988.472491684297,1.0
1450.0,truck0,:3822160167_9,15507.542598545475,1.0
1450.0,truck1,-81163819#10,0.0,1.0
1450.0,truck2,-685069351#5,22974.429620315266,1.0
1451.0,truck0,:3822160167_9,0.0,1.0
1451.0,truck1,-81163819#10,0.0,1.0
1451.0,truck2,-685069351#5,32304.536559930326,1.0
1452.0,truck0,:6396440580_12,17218.465236596916,1.0
1452.0,truck1,-81163819#10,0.0,1.0
1452.0,truck2,-685069351#5,31346.636387762625,1.0
1453.0,truck0,-378849586#1,22490.641095609233,1.0
1453.0,truck1,-81163819#10,0.0,1.0
1453.0,truck2,-685069351#5,30518.012937953703,1.0
1454.0,truck0,-378849586#1,20298.48095348422,1.0
1454.0,truck1,-81163819#10,0.0,1.0
1454.0,truck2,-685069351#5,27541.043409438116,1.0
1455.0,truck0,-378849586#1,24887.1098815659,1.0
1455.0,truck1,-81163819#10,0.0,1.0
1456.0,truck0,-378849586#1,23267.54208139173,1.0
1456.0,truck1,-81163819#10,0.0,1.0
1457.0,truck0,-378849586#1,32495.226746697525,1.0
1457.0,truck1,-81163819#10,0.0,1.0
1458.0,truck0,-378849586#1,36544.63824690976,1.0
1458.0,truck1,-81163819#10,0.0,1.0
1459.0,truck0,-378849586#1,38238.75308295871,1.0
1459.0,truck1,-81163819#10,0.0,1.0
1460.0,truck0,-378849586#1,39921.480091410194,1.0
1460.0,truck1,-81163819#10,0.0,1.0
1461.0,truck0,-378849586#1,37758.355989337804,1.0
1461.0,truck1,-81163819#10,0.0,1.0
1462.0,truck0,:4917971604_7,40272.095518105474,1.0
1462.0,truck1,-81163819#10,0.0,1.0
1463.0,truck0,-378849586#0,32580.231773435364,1.0
1463.0,truck1,-81163819#10,0.0,1.0
1464.0,truck0,-378849586#0,8875.051706695107,1.0
1464.0,truck1,-81163819#10,0.0,1.0
1465.0,truck0,-378849586#0,25121.246048037337,1.0
1465.0,truck1,-81163819#10,0.0,1.0
1466.0,truck0,-378849586#0,12134.8121727131,1.0
1466.0,truck1,-81163819#10,0.0,1.0
1467.0,truck0,-378849586#0,0.0,1.0
1467.0,truck1,-81163819#10,0.0,1.0
1468.0,truck0,-378849586#0,21146.443887829493,1.0
1468.0,truck1,-81163819#10,0.0,1.0
1469.0,truck0,-378849586#0,8444.43398582635,1.0
1469.0,truck1,-81163819#10,0.0,1.0
1470.0,truck0,-378849586#0,16365.190764958104,1.0
1470.0,truck1,-81163819#10,0.0,1.0
1471.0,truck0,-378849586#0,0.0,1.0
1471.0,truck1,-81163819#10,0.0,1.0
1472.0,truck0,-378849586#0,0.0,1.0
1472.0,truck1,-81163819#10,0.0,1.0
1473.0,truck0,-378849586#0,0.0,1.0
1473.0,truck1,-81163819#10,0.0,1.0
1474.0,truck0,:cluster_3822160165_945859493_10,22754.039746679464,1.0
1474.0,truck1,-81163819#10,0.0,1.0
1475.0,truck0,:cluster_3822160165_945859493_10,22571.221247087524,1.0
1475.0,truck1,-81163819#10,0.0,1.0
1476.0,truck0,:cluster_3822160165_945859493_10,26919.913251290505,1.0
1476.0,truck1,-81163819#10,0.0,1.0
1477.0,truck0,:cluster_3822160165_945859493_10,25437.057910833315,1.0
1477.0,truck1,-81163819#10,0.0,1.0
1478.0,truck0,81016194#0,36802.602501744674,1.0
1478.0,truck1,-81163819#10,0.0,1.0
1479.0,truck0,81016194#0,34863.22580487452,1.0
1479.0,truck1,-81163819#10,0.0,1.0
1480.0,truck0,81016194#0,47043.66185054799,1.0
1480.0,truck1,-81163819#10,0.0,1.0
1481.0,truck0,81016194#0,36881.46726237286,1.0
1481.0,truck1,-81163819#10,0.0,1.0
1482.0,truck0,81016194#0,48916.07253640411,1.0
1482.0,truck1,-81163819#10,0.0,1.0
1483.0,truck0,81016194#0,10819.873342494577,1.0
1483.0,truck1,-81163819#10,0.0,1.0
1484.0,truck0,81016194#0,10849.139775449483,1.0
1484.0,truck1,-81163819#10,0.0,1.0
1485.0,truck0,:4920525208_7,29500.783567510385,1.0
1485.0,truck1,-81163819#10,0.0,1.0
1486.0,truck0,81016194#1,8891.364724321706,1.0
1486.0,truck1,-81163819#10,0.0,1.0
1487.0,truck0,81016194#1,0.0,1.0
1487.0,truck1,-81163819#10,0.0,1.0
1488.0,truck0,81016194#1,29116.03706664468,1.0
1488.0,truck1,-81163819#10,0.0,1.0
1489.0,truck0,81016194#2,0.0,1.0
1489.0,truck1,-81163819#10,0.0,1.0
1490.0,truck0,81016194#2,19546.875853168873,1.0
1490.0,truck1,-81163819#10,0.0,1.0
1491.0,truck0,81016194#3,17574.33292995258,1.0
1491.0,truck1,-81163819#10,0.0,1.0
1492.0,truck0,81016194#3,0.0,1.0
1492.0,truck1,-81163819#10,0.0,1.0
1493.0,truck0,81016194#3,26197.511150953123,1.0
1493.0,truck1,-81163819#10,0.0,1.0
1494.0,truck0,81016194#3,0.0,1.0
1494.0,truck1,-81163819#10,0.0,1.0
1495.0,truck0,:8707923233_0,9737.608177758246,1.0
1495.0,truck1,-81163819#10,0.0,1.0
1496.0,truck0,81016194#4,19448.04233930512,1.0
1496.0,truck1,-81163819#10,0.0,1.0
1497.0,truck0,81016194#4,15463.838121722885,1.0
1497.0,truck1,-81163819#10,0.0,1.0
1498.0,truck0,81016194#4,10594.363201494622,1.0
1498.0,truck1,-81163819#10,0.0,1.0
1499.0,truck0,81016194#4,29157.280657404495,1.0
1499.0,truck1,-81163819#10,0.0,1.0
1500.0,truck0,81016194#5,0.0,1.0
1500.0,truck1,-81163819#10,0.0,1.0
1501.0,truck0,81016194#5,26082.073346615198,0.98
1501.0,truck1,-81163819#10,0.0,0.98
1502.0,truck0,81016194#5,0.0,0.98
1502.0,truck1,-81163819#10,0.0,0.98
1503.0,truck0,81016194#5,32615.699057232963,0.98
1503.0,truck1,-81163819#10,0.0,0.98
1504.0,truck0,81016194#5,12004.031636651025,0.98
1504.0,truck1,-81163819#10,0.0,0.98
1505.0,truck0,:8707923231_0,0.0,0.98
1505.0,truck1,-81163819#10,0.0,0.98
1506.0,truck0,81016194#6,0.0,0.98
1506.0,truck1,-81163819#10,0.0,0.98
1507.0,truck0,81016194#6,0.0,0.98
1507.0,truck1,-81163819#10,0.0,0.98
1508.0,truck0,:945859514_5,20766.93481408961,0.98
1508.0,truck1,-81163819#10,0.0,0.98
1509.0,truck0,:945859514_5,25674.0010528185,0.98
1509.0,truck1,-81163819#10,0.0,0.98
1510.0,truck0,81016194#7,25238.20497818116,0.98
1510.0,truck1,-81163819#10,0.0,0.98
1511.0,truck0,81016194#8,27349.597869484733,0.98
1511.0,truck1,-81163819#10,0.0,0.98
1512.0,truck0,81016194#8,24621.427168334274,0.98
1512.0,truck1,-81163819#10,0.0,0.98
1513.0,truck0,81016194#8,27414.614311558464,0.98
1513.0,truck1,-81163819#10,0.0,0.98
1514.0,truck0,81016194#8,36627.429932296036,0.98
1514.0,truck1,-81163819#10,0.0,0.98
1515.0,truck0,81016194#8,37906.26873379617,0.98
1515.0,truck1,-81163819#10,0.0,0.98
1516.0,truck0,81016194#8,31691.422248570485,0.98
1516.0,truck1,-81163819#10,0.0,0.98
1517.0,truck0,81016194#9,35879.49340050755,0.98
1517.0,truck1,-81163819#10,0.0,0.98
1518.0,truck0,81016194#9,38943.85737453137,0.98
1518.0,truck1,-81163819#10,0.0,0.98
1519.0,truck0,81016194#9,28083.285619863727,0.98
1519.0,truck1,-81163819#10,0.0,0.98
1520.0,truck0,81016194#10,15241.65787192164,0.98
1520.0,truck1,-81163819#10,0.0,0.98
1521.0,truck0,81016194#10,30342.254791892185,0.98
1521.0,truck1,-81163819#10,0.0,0.98
1522.0,truck0,81016194#10,0.0,0.98
1522.0,truck1,-81163819#10,0.0,0.98
1523.0,truck0,81016194#10,28006.090841339756,0.98
1523.0,truck1,-81163819#10,0.0,0.98
1524.0,truck0,81016194#10,8065.853730933455,0.98
1524.0,truck1,-81163819#10,0.0,0.98
1525.0,truck0,81016194#10,14721.759154411484,0.98
1525.0,truck1,-81163819#10,0.0,0.98
1526.0,truck0,81016194#10,16461.521239881396,0.98
1526.0,truck1,-81163819#10,0.0,0.98
1527.0,truck0,81016194#11,12787.161769988848,0.98
1527.0,truck1,-81163819#10,0.0,0.98
1528.0,truck0,:6569949741_0,8493.362382725361,0.98
1528.0,truck1,-81163819#10,0.0,0.98
1529.0,truck0,81016194#12,23542.031801127807,0.98
1529.0,truck1,-81163819#10,0.0,0.98
1530.0,truck0,81016194#12,12012.159117265299,0.98
1530.0,truck1,-81163819#10,0.0,0.98
1531.0,truck0,81016194#12,0.0,0.98
1531.0,truck1,-81163819#10,0.0,0.98
1532.0,truck0,81016194#12,34347.16150230513,0.98
1532.0,truck1,-81163819#10,0.0,0.98
1533.0,truck0,81016194#12,12919.08831719495,0.98
1533.0,truck1,-81163819#10,0.0,0.98
1534.0,truck0,81016194#12,0.0,0.98
1534.0,truck1,-81163819#10,0.0,0.98
1535.0,truck0,:cluster_5275105553_8827151124_945859559_5,16975.123241888155,0.98
1535.0,truck1,-81163819#10,0.0,0.98
1536.0,truck0,:cluster_5275105553_8827151124_945859559_5,23556.263541344942,0.98
1536.0,truck1,-81163819#10,0.0,0.98
1537.0,truck0,81016194#16,21286.31657174286,0.98
1537.0,truck1,-81163819#10,0.0,0.98
1538.0,truck0,81016194#16,0.0,0.98
1538.0,truck1,-81163819#10,0.0,0.98
1539.0,truck0,81016194#16,19305.2518384132,0.98
1539.0,truck1,-81163819#10,0.0,0.98
1540.0,truck0,81016194#16,17107.760960569885,0.98
1540.0,truck1,-81163819#10,0.0,0.98
1541.0,truck0,81016194#16,0.0,0.98
1541.0,truck1,-81163819#10,0.0,0.98
1542.0,truck0,81016194#16,18013.059930679716,0.98
1542.0,truck1,-81163819#10,0.0,0.98
1543.0,truck0,81016194#16,11761.217747354824,0.98
1543.0,truck1,-81163819#10,0.0,0.98
1544.0,truck0,81016194#16,19376.948892120414,0.98
1544.0,truck1,-81163819#10,0.0,0.98
1545.0,truck0,81016194#16,12283.490090455762,0.98
1545.0,truck1,-81163819#10,0.0,0.98
1546.0,truck0,81016194#16,25456.249999997322,0.98
1546.0,truck1,-81163819#10,0.0,0.98
1547.0,truck0,81016194#16,0.0,0.98
1547.0,truck1,-81163819#10,0.0,0.98
1548.0,truck0,:6567576176_0,9287.654119208159,0.98
1548.0,truck1,-81163819#10,0.0,0.98
1549.0,truck0,81016194#18,29280.75448838382,0.98
1549.0,truck1,-81163819#10,0.0,0.98
1550.0,truck0,81016194#18,14879.228863683084,0.98
1550.0,truck1,-81163819#10,0.0,0.98
1551.0,truck0,81016194#18,0.0,0.98
1551.0,truck1,-81163819#10,0.0,0.98
1552.0,truck0,81016194#18,17874.16819573092,0.98
1552.0,truck1,-81163819#10,0.0,0.98
1553.0,truck0,81016194#18,19040.15117632167,0.98
1553.0,truck1,-81163819#10,0.0,0.98
1554.0,truck0,81016194#18,0.0,0.98
1554.0,truck1,-81163819#10,0.0,0.98
1555.0,truck0,81016194#18,25279.962239868713,0.98
1555.0,truck1,-81163819#10,0.0,0.98
1556.0,truck0,81016194#18,20652.83476779092,0.98
1556.0,truck1,-81163819#10,0.0,0.98
1557.0,truck0,:cluster_8827132314_8827132315_961146759_0,0.0,0.98
1557.0,truck1,-81163819#10,0.0,0.98
1558.0,truck0,:8827132313_0,28005.865988408703,0.98
1558.0,truck1,-81163819#10,0.0,0.98
1559.0,truck0,81016194#21,8523.079904486664,0.98
1559.0,truck1,-81163819#10,0.0,0.98
1560.0,truck0,81016194#21,12325.275980116177,0.98
1560.0,truck1,-81163819#10,0.0,0.98
1561.0,truck0,81016194#21,11043.333507944342,0.98
1561.0,truck1,-81163819#10,0.0,0.98
1562.0,truck0,81016194#21,17235.895504781653,0.98
1562.0,truck1,-81163819#10,0.0,0.98
1563.0,truck0,81016194#21,19121.147811752606,0.98
